LATITUDE,LONGITUDE,LITHOLOGY,LITHO_GROUP
44.12,-68.93944,GRAVELLY SEDIMENT,
44.10583,-68.93083,GRAVELLY SEDIMENT,
42.13444,-69.81194,GRAVELLY SEDIMENT,
44.32306,-68.88194,MUD,MUD
44.3175,-68.84444,MUD,MUD
44.29583,-68.85194,GRAVEL,GRAVEL
44.04417,-68.85778,MUD,MUD
43.92611,-69.14444,MUD,MUD
43.66694,-70.22694,MUD,MUD
44.39861,-68.86167,MUD,MUD
44.18111,-68.97611,GRAVEL,GRAVEL
44.27444,-68.77306,MUD,MUD
42.305,-70.825,SAND,SAND
44.20222,-68.93833,GRAVELLY SEDIMENT,
44.6475,-68.83361,GRAVELLY SEDIMENT,
41.79611,-69.81889,SANDY MUD,MUD
44.55917,-68.80278,GRAVEL,GRAVEL
44.42389,-68.93667,MUD,MUD
41.74417,-70.68722,SAND,SAND
44.5475,-68.76528,MUD,MUD
41.83,-69.09167,MUD,MUD
42.33167,-70.73833,GRAVEL,GRAVEL
42.17167,-70.70167,MUDDY SAND,SAND
42.0175,-70.23361,MUD,MUD
41.29028,-70.27194,SAND,SAND
42.16667,-69.71167,MUD,MUD
42.1125,-70.62639,,
42.08056,-70.23111,SAND,SAND
42.04222,-69.97111,GRAVELLY SEDIMENT,
42.53944,-70.83528,ROCK,
42.5275,-70.83056,MUD,MUD
42.43278,-70.92944,SAND,SAND
41.76444,-70.61194,ROCK,
44.29611,-68.88167,MUD,MUD
44.39361,-68.97444,MUD,MUD
44.39083,-68.85444,SAND,SAND
44.41889,-68.86972,MUD,MUD
41.43694,-70.97194,SAND,SAND
41.55028,-70.71694,MUD,MUD
41.54444,-70.66333,SAND,SAND
44.31778,-68.88194,ROCK,
44.40639,-68.93333,MUD,MUD
41.74139,-70.74806,MUD,MUD
41.53222,-70.86611,MUD,MUD
41.47833,-70.64583,SAND,SAND
41.355,-70.84083,SAND,SAND
41.29222,-70.22,SAND,SAND
41.26806,-70.4625,SAND,SAND
42.545,-70.91306,MUD,MUD
42.49806,-70.80583,ROCK,
42.11667,-70.31667,MUD,MUD
42.42611,-70.84333,MUDDY SAND,SAND
42.35417,-70.975,MUD,MUD
44.23833,-68.94333,GRAVEL,GRAVEL
44.41306,-68.89833,MUD,MUD
44.48806,-68.79722,MUD,MUD
44.77444,-68.78667,GRAVEL,GRAVEL
41.64111,-70.65833,GRAVELLY SEDIMENT,
41.61833,-70.71389,MUD,MUD
41.61667,-70.9,SAND,SAND
44.60889,-68.97222,MUD,MUD
44.26889,-68.84417,MUD,MUD
41.70333,-69.68139,SANDY MUD,MUD
43.62056,-70.16639,ROCK,
41.90833,-69.85889,GRAVELLY SEDIMENT,
43.92667,-69.15611,MUD,MUD
42.54361,-70.84806,MUD,MUD
44.395,-68.91306,MUD,MUD
41.11389,-71.71361,SAND,SAND
44.48028,-68.79889,GRAVEL,GRAVEL
41.27528,-69.13722,SAND,SAND
42.54778,-70.83528,ROCK,
44.44556,-68.83806,MUD,MUD
42.17583,-70.68278,ROCK,
44.4075,-68.83944,MUD,MUD
41.55333,-70.66222,SAND,SAND
41.61194,-70.68889,MUD,MUD
42.5125,-70.76333,SAND,SAND
41.28444,-70.79722,SAND,SAND
44.46389,-68.81778,GRAVELLY SEDIMENT,
44.39694,-68.89944,MUD,MUD
41.4875,-70.62167,GRAVEL,GRAVEL
41.48583,-70.72083,ROCK,
41.315,-70.81333,SAND,SAND
41.30111,-71.99694,GRAVEL,GRAVEL
41.40694,-70.53528,SAND,SAND
41.22917,-70.39667,SAND,SAND
42.07028,-70.245,SAND,SAND
41.80917,-69.89,SAND,SAND
42.53639,-70.89889,MUD,MUD
42.1475,-70.545,ROCK,
42.4625,-70.82972,ROCK,
42.55806,-70.75778,SAND,SAND
42.3075,-70.66083,SAND,SAND
42.41278,-70.95417,GRAVEL,GRAVEL
41.70306,-70.66028,SAND,SAND
41.73083,-70.64222,MUD,MUD
44.24667,-68.95,GRAVELLY SEDIMENT,
44.39444,-68.92083,MUD,MUD
44.44972,-68.90528,MUD,MUD
44.43778,-68.925,SANDY MUD,MUD
44.41833,-68.88472,MUD,MUD
41.40583,-70.97194,SAND,SAND
41.6,-70.68222,MUD,MUD
41.56806,-70.78417,SANDY MUD,MUD
41.6,-70.89833,GRAVEL,GRAVEL
41.61944,-70.67917,SAND,SAND
44.25806,-68.75833,GRAVELLY SEDIMENT,
43.57639,-70.15639,GRAVEL,GRAVEL
41.08444,-71.92694,SAND,SAND
42.50278,-70.81889,GRAVEL,GRAVEL
42.55611,-70.79778,ROCK,
44.18722,-68.95056,MUD,MUD
41.58167,-70.65083,SAND,SAND
44.23056,-68.77278,GRAVEL,GRAVEL
42.23167,-70.62722,ROCK,
41.06833,-71.93639,MUD,MUD
41.47972,-70.63056,SAND,SAND
41.39111,-70.74111,SAND,SAND
41.355,-70.78139,MUDDY SAND,SAND
41.32694,-70.71361,SAND,SAND
41.27028,-70.29611,SAND,SAND
41.34222,-70.78139,SAND,SAND
44.30833,-67.25,GRAVEL,GRAVEL
44.18472,-68.51667,GRAVEL,GRAVEL
41.24333,-69.9875,SAND,SAND
41.2625,-70.46278,SAND,SAND
42.055,-70.2375,GRAVELLY SEDIMENT,
42.08472,-70.19639,SAND,SAND
41.825,-69.84167,MUD,MUD
42.53111,-70.86417,GRAVELLY SEDIMENT,
42.55056,-70.8875,MUD,MUD
42.50639,-70.83111,SAND,SAND
42.53944,-70.81861,MUD,MUD
42.53944,-70.84778,MUD,MUD
42.5475,-70.83611,SAND,SAND
42.52722,-70.81861,MUD,MUD
42.15167,-70.415,MUD,MUD
42.48556,-70.7975,SAND,SAND
42.49417,-70.71,ROCK,
42.35806,-70.73917,ROCK,
42.41889,-70.92139,ROCK,
42.37083,-70.99861,SAND,SAND
41.7275,-70.62833,SAND,SAND
44.25333,-69.01833,GRAVELLY SEDIMENT,
41.26833,-68.95667,GRAVEL,GRAVEL
44.21333,-68.94,GRAVEL,GRAVEL
44.35694,-68.9275,MUD,MUD
44.31,-68.94833,MUD,MUD
44.43972,-68.86889,MUDDY SAND,SAND
44.41806,-68.87806,MUD,MUD
44.45333,-68.92167,MUD,MUD
44.50417,-68.80417,MUD,MUD
41.50528,-70.7475,SANDY MUD,MUD
41.60028,-70.65833,SAND,SAND
41.48861,-70.86583,MUD,MUD
41.50111,-70.80028,MUD,MUD
41.62528,-70.77556,SAND,SAND
44.25222,-68.765,GRAVEL,GRAVEL
44.27972,-68.79639,MUD,MUD
44.285,-68.85194,MUD,MUD
44.11694,-68.91583,MUD,MUD
44.13028,-68.81194,MUD,MUD
41.40778,-69.22806,GRAVELLY SEDIMENT,
44.33944,-68.85194,GRAVELLY SEDIMENT,
41.07556,-71.93694,SAND,SAND
41.11472,-71.70417,GRAVEL,GRAVEL
41.34028,-70.57417,SAND,SAND
42.56111,-70.785,SAND,SAND
44.58417,-68.86,SAND,SAND
43.76,-69.87389,MUD,MUD
42.13278,-70.67694,SAND,SAND
44.43444,-68.83861,MUD,MUD
44.38611,-68.84694,MUD,MUD
41.44556,-70.88056,MUD,MUD
42.66806,-70.69278,MUDDY SAND,SAND
41.32139,-70.4125,SAND,SAND
42.50639,-70.84306,MUD,MUD
42.48556,-70.81389,ROCK,
42.47778,-70.855,ROCK,
42.45,-70.9425,MUD,MUD
44.135,-68.9325,MUD,MUD
44.34889,-68.94833,MUD,MUD
44.43972,-68.84611,MUDDY SAND,SAND
44.45083,-68.83806,MUD,MUD
44.37083,-68.86472,MUD,MUD
41.44222,-70.84333,SAND,SAND
41.78222,-69.60444,GRAVELLY SEDIMENT,
41.18667,-69.13417,GRAVELLY SEDIMENT,
41.11556,-71.65611,GRAVEL,GRAVEL
41.4075,-70.87417,SAND,SAND
42.51278,-70.77917,SAND,SAND
44.18167,-68.93972,MUD,MUD
44.1225,-68.90806,GRAVEL,GRAVEL
41.46333,-70.74583,ROCK,
41.36667,-70.765,SAND,SAND
41.30833,-70.50944,SAND,SAND
42.07806,-70.14583,SAND,SAND
41.96,-69.95028,SAND,SAND
42.49806,-70.83111,SAND,SAND
42.08333,-70.35167,MUD,MUD
42.4075,-70.69167,GRAVELLY SEDIMENT,
42.29278,-70.7575,ROCK,
41.74722,-70.62778,SAND,SAND
44.27528,-68.89611,MUD,MUD
44.41083,-68.90556,MUD,MUD
44.40222,-68.8925,MUD,MUD
44.53972,-68.76472,MUD,MUD
44.48556,-68.79611,MUD,MUD
41.42889,-70.94667,ROCK,
41.51611,-70.89917,SANDY MUD,MUD
41.59583,-70.69972,SAND,SAND
44.2875,-68.7875,GRAVELLY SEDIMENT,
44.20333,-68.75028,MUD,MUD
41.08028,-71.92667,SAND,SAND
44.26917,-68.76583,MUD,MUD
42.08139,-70.07028,SAND,SAND
42.51472,-70.83556,GRAVELLY SEDIMENT,
42.54,-70.72389,MUDDY SAND,SAND
41.66306,-70.62333,MUD,MUD
44.15556,-68.90889,ROCK,
44.46361,-68.79417,MUD,MUD
41.575,-70.81667,,
43.65889,-70.22194,SAND,SAND
44.43972,-68.85361,MUDDY SAND,SAND
41.46167,-70.71333,GRAVEL,GRAVEL
41.27694,-70.79917,GRAVEL,GRAVEL
42.02278,-70.20417,SAND,SAND
42.52694,-70.86028,MUD,MUD
42.1625,-70.515,ROCK,
42.47028,-70.85278,GRAVEL,GRAVEL
41.74194,-70.69694,MUD,MUD
41.61389,-70.94444,MUD,MUD
41.575,-70.875,SANDY MUD,MUD
41.63528,-70.70861,SAND,SAND
44.11139,-68.91528,MUD,MUD
41.81556,-69.76111,SAND,SAND
44.19806,-68.765,GRAVELLY SEDIMENT,
42.17,-70.68889,ROCK,
41.35778,-70.77167,SAND,SAND
42.07833,-70.1175,SAND,SAND
42.06528,-70.08361,GRAVELLY SEDIMENT,
41.68194,-69.67556,GRAVELLY SEDIMENT,
42.16139,-70.66139,SAND,SAND
43.62222,-70.17278,,
44.45833,-68.81806,MUD,MUD
42.57,-70.72667,SAND,SAND
42.09361,-70.10333,SAND,SAND
41.26611,-70.85139,GRAVEL,GRAVEL
41.3275,-70.68806,GRAVEL,GRAVEL
42.14389,-70.66111,GRAVEL,GRAVEL
42.05944,-69.99472,GRAVELLY SEDIMENT,
42.49417,-70.82722,GRAVEL,GRAVEL
42.12,-70.45167,MUD,MUD
42.50583,-70.78167,GRAVELLY SEDIMENT,
42.31139,-70.5925,MUD,MUD
42.19278,-70.67417,ROCK,
44.16972,-68.97361,GRAVELLY SEDIMENT,
44.43306,-68.925,MUD,MUD
44.75611,-68.81194,SAND,SAND
41.55056,-70.85694,MUD,MUD
44.10611,-68.93833,GRAVEL,GRAVEL
41.98972,-69.80917,SANDY MUD,MUD
41.72306,-69.3875,MUD,MUD
44.33389,-68.86694,ROCK,
41.14306,-71.65861,SAND,SAND
41.3925,-70.9575,GRAVEL,GRAVEL
41.27806,-70.28694,SAND,SAND
42.12306,-70.63972,GRAVEL,GRAVEL
42.54361,-70.83944,MUD,MUD
42.57056,-70.71417,GRAVEL,GRAVEL
41.56667,-70.9,SAND,SAND
41.32583,-70.8425,GRAVEL,GRAVEL
41.29056,-70.24472,SAND,SAND
41.27944,-70.76667,SAND,SAND
41.41167,-71.08667,SAND,SAND
42.13833,-70.68333,SAND,SAND
41.3375,-70.4375,SAND,SAND
42.10583,-70.1875,SAND,SAND
41.79111,-69.87639,SAND,SAND
41.94278,-69.89167,SAND,SAND
42.53944,-70.83944,MUD,MUD
42.53139,-70.83111,MUD,MUD
42.53167,-70.79333,ROCK,
42.05,-70.38,MUD,MUD
42.15167,-70.25,,
42.18667,-70.115,SAND,SAND
42.48694,-70.80611,ROCK,
42.3225,-70.80917,ROCK,
42.41333,-70.93833,SAND,SAND
42.15167,-70.64694,GRAVEL,GRAVEL
41.72694,-70.73028,MUD,MUD
44.275,-69.005,MUDDY SAND,SAND
44.46,-68.89056,MUDDY SAND,SAND
44.38611,-68.89806,MUD,MUD
44.35833,-68.85472,MUD,MUD
41.43722,-70.95306,GRAVEL,GRAVEL
41.55028,-70.69917,MUD,MUD
41.61722,-70.79194,SAND,SAND
41.62611,-70.72361,SAND,SAND
41.57417,-70.66556,GRAVEL,GRAVEL
44.10611,-68.92333,MUD,MUD
41.77639,-69.73778,MUD,MUD
44.31778,-68.82944,,
43.61722,-70.16139,ROCK,
41.07833,-71.94,SAND,SAND
42.16444,-70.69,ROCK,
42.07278,-70.09667,SAND,SAND
42.04833,-70.31,MUD,MUD
41.50556,-70.9525,GRAVEL,GRAVEL
44.55444,-68.80583,SAND,SAND
41.23,-71.525,MUDDY SAND,SAND
41.30333,-70.43667,GRAVELLY SEDIMENT,
42.56306,-70.78528,SAND,SAND
44.025,-69.00833,GRAVELLY SEDIMENT,
43.66639,-70.235,MUD,MUD
41.43,-70.71,SAND,SAND
42.10167,-70.65444,SAND,SAND
42.07417,-70.12778,SAND,SAND
41.95833,-69.87444,GRAVEL,GRAVEL
42.54806,-70.82694,MUD,MUD
42.36528,-70.97639,MUD,MUD
44.22722,-68.92361,MUD,MUD
41.55,-70.88278,MUD,MUD
41.62833,-70.69833,SANDY MUD,MUD
44.26889,-68.78083,MUD,MUD
44.42417,-68.87333,MUD,MUD
42.12278,-70.66139,GRAVEL,GRAVEL
41.29611,-70.31333,SAND,SAND
41.79333,-69.57417,GRAVELLY SEDIMENT,
41.39333,-70.89167,SAND,SAND
42.5225,-70.82667,ROCK,
42.52306,-70.79361,ROCK,
42.4775,-70.80556,GRAVEL,GRAVEL
42.31139,-70.5575,MUD,MUD
42.17389,-70.67111,,
44.47444,-68.80972,MUD,MUD
44.54139,-68.80444,GRAVELLY SEDIMENT,
41.60306,-70.68222,GRAVELLY SEDIMENT,
43.55944,-70.22056,GRAVEL,GRAVEL
41.42917,-70.78083,GRAVEL,GRAVEL
41.675,-70.6825,SAND,SAND
41.44667,-70.74417,ROCK,
42.165,-70.69667,SAND,SAND
41.6,-70.88333,SAND,SAND
41.115,-71.68083,SAND,SAND
42.12806,-70.65389,GRAVEL,GRAVEL
41.80833,-69.85833,SAND,SAND
42.55583,-70.8025,SAND,SAND
42.42528,-70.96222,SAND,SAND
41.68778,-70.70583,MUD,MUD
41.69667,-70.67806,GRAVEL,GRAVEL
44.48778,-68.80472,MUD,MUD
41.48472,-70.9,MUDDY SAND,SAND
43.65722,-70.16028,ROCK,
41.31806,-70.81917,SAND,SAND
42.55389,-70.9175,MUD,MUD
42.52972,-70.84778,ROCK,
42.455,-70.81167,GRAVELLY SEDIMENT,
44.04222,-68.85306,MUD,MUD
41.33694,-70.78083,SAND,SAND
42.00889,-69.925,SAND,SAND
44.605,-68.82861,MUD,MUD
44.25833,-68.81083,MUD,MUD
42.50167,-70.83083,SAND,SAND
44.24194,-68.82889,MUD,MUD
42.18333,-70.51667,MUD,MUD
42.50972,-70.81472,GRAVEL,GRAVEL
42.10972,-70.21056,SAND,SAND
44.30667,-68.83694,GRAVEL,GRAVEL
44.48722,-68.79917,GRAVELLY SEDIMENT,
42.44167,-70.85861,ROCK,
41.4875,-70.63667,GRAVEL,GRAVEL
41.87417,-69.60944,MUDDY SAND,SAND
41.665,-70.70167,SAND,SAND
42.12278,-70.67583,SAND,SAND
41.89167,-69.94667,SAND,SAND
41.10556,-71.69083,GRAVEL,GRAVEL
44.30139,-68.81417,ROCK,
41.27333,-70.81139,GRAVEL,GRAVEL
41.32111,-70.50417,SAND,SAND
41.90889,-69.92528,SAND,SAND
42.52667,-70.73917,MUDDY SAND,SAND
42.33917,-70.7925,MUD,MUD
41.69222,-70.69417,SAND,SAND
44.35889,-68.82444,MUD,MUD
41.54167,-70.88306,SAND,SAND
41.60833,-70.81667,MUDDY SAND,SAND
44.20306,-68.74222,MUD,MUD
42.2425,-70.62389,GRAVEL,GRAVEL
41.32333,-69.25,GRAVELLY SEDIMENT,
41.08167,-71.93972,GRAVELLY SEDIMENT,
41.36333,-70.90667,MUDDY SAND,SAND
44.33389,-68.88944,MUD,MUD
42.54806,-70.79306,ROCK,
44.18306,-68.94722,GRAVEL,GRAVEL
42.48944,-70.81528,ROCK,
41.4375,-70.73667,GRAVEL,GRAVEL
42.54389,-70.87278,SAND,SAND
44.32167,-68.94167,ROCK,
41.63444,-70.72444,SAND,SAND
44.46806,-68.79889,MUD,MUD
41.73111,-70.73972,SAND,SAND
41.60861,-70.80889,SAND,SAND
41.3325,-70.78,MUD,MUD
42.53583,-70.81444,MUD,MUD
41.08222,-71.92694,SAND,SAND
41.47028,-70.63694,SAND,SAND
41.35889,-70.84528,SAND,SAND
42.51472,-70.79778,GRAVEL,GRAVEL
44.18722,-68.74222,MUD,MUD
44.40611,-68.88694,MUD,MUD
44.5625,-68.77278,MUD,MUD
42.19611,-70.66278,ROCK,
41.87472,-69.89111,SAND,SAND
41.27944,-70.23778,GRAVEL,GRAVEL
42.15389,-70.6825,ROCK,
42.285,-70.21667,SAND,SAND
44.24139,-68.74278,MUD,MUD
44.39667,-68.89278,MUD,MUD
44.27,-68.75972,MUD,MUD
44.11611,-68.94556,GRAVELLY SEDIMENT,
42.11278,-70.64806,GRAVEL,GRAVEL
42.51944,-70.80639,ROCK,
41.51222,-70.94528,,
41.33806,-70.54306,SAND,SAND
41.29444,-70.30611,SAND,SAND
44.33944,-68.83694,MUD,MUD
42.07667,-70.10278,SAND,SAND
41.69417,-70.66333,SAND,SAND
41.97472,-69.92444,GRAVELLY SEDIMENT,
42.14833,-70.285,SAND,SAND
42.55694,-70.92278,MUD,MUD
44.28528,-68.80778,MUD,MUD
41.34,-70.84,GRAVEL,GRAVEL
42.66667,-70.5,MUD,MUD
43.80667,-69.69833,MUD,MUD
41.31722,-70.80667,SAND,SAND
42.0675,-70.10306,SAND,SAND
41.97972,-69.96889,GRAVEL,GRAVEL
42.54,-70.87278,GRAVEL,GRAVEL
42.50639,-70.88139,,
42.51889,-70.83556,GRAVEL,GRAVEL
42.53944,-70.84361,GRAVELLY SEDIMENT,
42.28333,-70.54833,MUD,MUD
42.57389,-70.77389,MUD,MUD
42.51861,-70.77111,ROCK,
42.35917,-70.70806,ROCK,
41.735,-70.66417,SAND,SAND
44.23861,-68.91694,GRAVEL,GRAVEL
44.40556,-68.90528,MUD,MUD
44.41306,-68.89222,MUD,MUD
44.37528,-68.82444,MUD,MUD
44.48,-68.79694,MUD,MUD
44.25833,-68.83639,ROCK,
44.10111,-68.94556,ROCK,
41.75944,-69.65694,MUD,MUD
41.95111,-69.79194,GRAVELLY SEDIMENT,
44.18694,-68.76444,GRAVELLY SEDIMENT,
41.23556,-69.24778,GRAVELLY SEDIMENT,
44.57972,-68.81639,,
44.49194,-68.79194,MUD,MUD
41.48722,-70.70333,ROCK,
42.51139,-70.88111,MUD,MUD
44.4525,-68.89,MUD,MUD
44.39139,-68.88528,GRAVELLY SEDIMENT,
41.6,-70.79139,SAND,SAND
44.285,-68.83694,ROCK,
44.21417,-68.75167,GRAVELLY SEDIMENT,
41.43667,-70.82167,SAND,SAND
41.25556,-70.84917,GRAVEL,GRAVEL
44.47833,-67.025,MUD,MUD
42.33,-69.25,MUD,MUD
42.14389,-70.65417,ROCK,
42.13333,-70.65694,,
41.2625,-70.32917,SAND,SAND
42.06111,-70.09611,SAND,SAND
42.11333,-70.22417,MUD,MUD
42.01972,-69.98944,GRAVELLY SEDIMENT,
41.68861,-69.84417,GRAVELLY SEDIMENT,
42.03444,-69.95667,GRAVELLY SEDIMENT,
42.54667,-70.91833,MUD,MUD
42.51056,-70.88611,MUD,MUD
42.51972,-70.84389,SAND,SAND
42.51472,-70.81861,GRAVEL,GRAVEL
42.55194,-70.81028,,
42.54833,-70.83056,MUD,MUD
42.215,-70.43,MUD,MUD
42.31333,-70.38333,GRAVEL,GRAVEL
42.51194,-70.78833,SAND,SAND
42.4775,-70.81333,ROCK,
42.57111,-70.73944,SAND,SAND
42.41,-70.85667,MUDDY SAND,SAND
41.70778,-70.66278,GRAVELLY SEDIMENT,
44.28083,-69.00611,GRAVEL,GRAVEL
44.30611,-68.87861,MUD,MUD
44.41111,-68.92083,MUD,MUD
44.36056,-68.935,MUD,MUD
44.39139,-68.82472,MUDDY SAND,SAND
44.43222,-68.92333,MUD,MUD
44.48,-68.78917,MUD,MUD
44.74444,-68.82778,ROCK,
41.48806,-70.77139,,
41.62472,-70.65806,GRAVELLY SEDIMENT,
41.56806,-70.71694,SAND,SAND
41.5175,-70.81694,MUD,MUD
41.51639,-70.88278,SANDY MUD,MUD
41.625,-70.88333,SAND,SAND
41.58333,-70.9,SANDY MUD,MUD
44.69583,-68.84306,GRAVELLY SEDIMENT,
44.24667,-68.80333,MUD,MUD
44.27444,-68.81083,MUD,MUD
44.26361,-68.83639,ROCK,
44.24722,-68.81389,ROCK,
41.83667,-69.70861,MUD,MUD
41.59389,-69.44417,GRAVELLY SEDIMENT,
41.67889,-69.38667,MUD,MUD
44.19806,-68.77167,GRAVELLY SEDIMENT,
44.24139,-68.78139,MUD,MUD
44.19806,-68.74944,MUD,MUD
44.12667,-68.88722,GRAVELLY SEDIMENT,
41.27778,-69.25222,SAND,SAND
44.54917,-68.80556,MUD,MUD
44.28139,-68.87583,GRAVELLY SEDIMENT,
44.31778,-68.85944,MUD,MUD
44.30667,-68.86694,MUD,MUD
44.06778,-68.89389,MUD,MUD
43.93528,-69.10444,ROCK,
44.49444,-68.80389,GRAVELLY SEDIMENT,
44.39667,-68.92528,MUD,MUD
41.10528,-71.7025,GRAVEL,GRAVEL
42.08111,-70.16167,SAND,SAND
42.52278,-70.84278,GRAVEL,GRAVEL
44.1825,-68.96278,MUD,MUD
41.61667,-70.8,SAND,SAND
44.285,-68.81444,MUD,MUD
44.23028,-68.75028,MUD,MUD
41.47083,-70.705,GRAVEL,GRAVEL
41.27667,-67.26667,SAND,SAND
42.08722,-70.17194,SAND,SAND
42.54778,-70.81889,MUD,MUD
41.67,-70.66083,GRAVELLY SEDIMENT,
44.19833,-68.96806,MUD,MUD
41.54222,-70.70083,MUDDY SAND,SAND
44.25278,-68.82889,MUD,MUD
44.12528,-68.89556,MUD,MUD
43.14333,-70.59,MUD,MUD
41.28694,-70.21194,SAND,SAND
42.11278,-70.18472,SAND,SAND
42.53556,-70.86417,ROCK,
42.49389,-70.83111,GRAVEL,GRAVEL
42.5275,-70.79361,ROCK,
42.56167,-70.78917,MUDDY SAND,SAND
42.47028,-70.83,ROCK,
44.23167,-68.935,GRAVEL,GRAVEL
44.45833,-68.80222,GRAVELLY SEDIMENT,
41.51972,-70.73417,SAND,SAND
44.26889,-68.83639,ROCK,
44.21917,-68.7575,GRAVELLY SEDIMENT,
41.44417,-70.76417,SAND,SAND
42.34444,-70.9875,,
41.37306,-69.31889,SAND,SAND
41.46333,-70.69417,GRAVEL,GRAVEL
41.27333,-70.80417,,
41.51167,-67.99167,GRAVELLY SEDIMENT,
42.07722,-70.10528,SAND,SAND
42.51,-70.87778,MUD,MUD
42.53944,-70.82694,MUD,MUD
42.53528,-70.81861,MUD,MUD
42.31667,-70.51667,MUD,MUD
42.56333,-70.78,SAND,SAND
42.46111,-70.71222,ROCK,
42.57083,-70.66472,ROCK,
42.40889,-70.90528,MUD,MUD
44.25861,-69.03667,GRAVELLY SEDIMENT,
44.23333,-68.91556,MUD,MUD
44.17694,-68.86556,GRAVELLY SEDIMENT,
44.33833,-68.94278,MUD,MUD
44.43778,-68.90111,SANDY MUD,MUD
41.49972,-70.81639,SANDY MUD,MUD
44.62833,-68.84639,SAND,SAND
44.285,-68.82167,ROCK,
44.13833,-68.88944,ROCK,
41.89361,-69.80917,GRAVELLY SEDIMENT,
44.22528,-68.78,,
44.34472,-68.86694,MUD,MUD
44.37528,-68.83194,MUD,MUD
41.64056,-69.56194,GRAVELLY SEDIMENT,
42.52278,-70.80194,ROCK,
41.51194,-70.97694,,
41.58694,-70.77,MUDDY SAND,SAND
41.6,-70.81722,MUDDY SAND,SAND
44.26361,-68.79583,MUD,MUD
44.29583,-68.86694,GRAVELLY SEDIMENT,
41.455,-70.62444,MUD,MUD
44.38056,-68.8325,MUD,MUD
41.42417,-70.82361,SAND,SAND
41.32333,-70.82333,SAND,SAND
42.1125,-70.64083,GRAVEL,GRAVEL
42.07944,-70.23722,SAND,SAND
42.28167,-70.34,MUD,MUD
44.435,-68.89194,,
41.51806,-70.85028,MUD,MUD
41.62139,-70.68889,SAND,SAND
44.415,-68.91167,MUD,MUD
43.63139,-70.21028,GRAVEL,GRAVEL
44.31778,-68.85194,MUD,MUD
42.54389,-70.82694,MUD,MUD
42.46306,-70.83917,SAND,SAND
44.36972,-68.83222,MUD,MUD
41.47028,-70.82306,MUD,MUD
41.47111,-70.67,SAND,SAND
44.6,-68.82167,GRAVELLY SEDIMENT,
42.25,-70.38333,MUD,MUD
42.46944,-70.87111,GRAVEL,GRAVEL
41.74222,-70.69472,SAND,SAND
44.14361,-68.92472,GRAVELLY SEDIMENT,
44.48,-68.81972,MUD,MUD
44.13444,-68.895,MUD,MUD
44.23583,-68.76611,GRAVELLY SEDIMENT,
41.94333,-69.85778,SAND,SAND
41.32028,-69.19194,GRAVELLY SEDIMENT,
42.10194,-70.63361,ROCK,
41.2625,-70.39583,SAND,SAND
42.52278,-70.81,GRAVELLY SEDIMENT,
42.39167,-70.74083,GRAVEL,GRAVEL
44.16722,-68.88306,MUD,MUD
44.39111,-68.86972,MUDDY SAND,SAND
41.55056,-70.73389,MUD,MUD
41.59167,-70.80972,MUD,MUD
41.10667,-71.6675,GRAVELLY SEDIMENT,
41.34556,-70.66167,SAND,SAND
42.02694,-69.94222,GRAVEL,GRAVEL
42.85667,-71.02861,SAND,SAND
42.51861,-70.88528,MUD,MUD
42.37333,-70.72667,ROCK,
44.40222,-68.88444,MUD,MUD
43.60389,-70.14194,ROCK,
41.5025,-70.67,ROCK,
44.15806,-68.98167,,
42.21833,-70.15167,SAND,SAND
42.50833,-70.72417,MUDDY SAND,SAND
44.45139,-68.86778,MUD,MUD
44.18722,-68.77222,SANDY MUD,MUD
44.33111,-68.89,GRAVELLY SEDIMENT,
44.43278,-68.91861,MUD,MUD
42.49778,-70.81861,ROCK,
44.29389,-68.97889,GRAVELLY SEDIMENT,
42.55139,-70.9225,MUD,MUD
41.3475,-70.90417,SAND,SAND
41.56667,-70.87472,MUD,MUD
44.43333,-68.91111,MUD,MUD
44.62417,-68.85139,GRAVEL,GRAVEL
42.12306,-70.65444,GRAVEL,GRAVEL
42.11361,-70.14556,SAND,SAND
42.50222,-70.81472,GRAVEL,GRAVEL
42.57222,-70.77278,MUD,MUD
41.68972,-70.74833,MUD,MUD
41.72167,-70.68722,MUDDY SAND,SAND
44.12917,-68.93361,MUD,MUD
41.46306,-70.84611,ROCK,
41.63583,-70.69917,MUD,MUD
41.81833,-69.63556,MUD,MUD
44.12306,-68.87,MUD,MUD
43.59444,-70.165,ROCK,
41.27083,-70.39583,SAND,SAND
42.11778,-70.64667,GRAVEL,GRAVEL
44.42083,-68.92417,MUD,MUD
44.26389,-68.75833,GRAVELLY SEDIMENT,
41.30889,-71.99556,SAND,SAND
42.52333,-70.77944,GRAVEL,GRAVEL
42.56778,-70.77722,MUD,MUD
42.03583,-70.24972,MUD,MUD
41.29194,-70.20806,GRAVEL,GRAVEL
44.38833,-68.91111,MUD,MUD
44.67528,-68.81389,GRAVEL,GRAVEL
41.27278,-70.84222,SAND,SAND
44.62333,-68.84417,MUD,MUD
41.23222,-69.1925,SAND,SAND
44.41528,-68.83583,MUD,MUD
41.51167,-70.91056,,
41.5075,-69.50472,GRAVELLY SEDIMENT,
44.33944,-68.93472,ROCK,
44.59528,-68.86083,GRAVEL,GRAVEL
41.93333,-68.95833,GRAVELLY SEDIMENT,
42.53944,-70.79361,ROCK,
42.28972,-70.68889,ROCK,
