"","grid_id","month","number_of_fish","average_fish_length","percent_male","percent_spawning","averge_tow_weight","percent_Resting_maturity_fish","percent_Ripe_maturity_fish","percent_Ripe...Running_maturity_fish","percent_Spent_maturity_fish","X","air_temperatures_deg_f","atmospheric_pressure_mb","visibility_m","wave_height_m","wave_period_s","wind_direction_degrees","wind_gust_m.s","wind_speed_m.s","sediement_NA_flag","temp"
"369",192,7,1,1,1,0,10.47,1,0,0,0,1542,62.1274513031528,1014.30014650495,2367.94204606547,1.1173250999574,7.349175119456,194.858583077878,5.46959363505287,4.61699966853407,0,7.84499982465059
"370",193,5,5,437.6,0.4,0,29.82,1,0,0,0,1552,46.9930520808379,1015.64814245789,2528.42186589676,1.34857327736773,7.41798288937534,185.544796731787,6.43771754218818,5.41263983158618,0,7.91999982297421
"371",193,5,5,437.6,0.4,0,29.82,1,0,0,0,1552,46.9930520808379,1015.64814245789,2528.42186589676,1.34857327736773,7.41798288937534,185.544796731787,6.43771754218818,5.41263983158618,0,6.39499985706061
"372",194,4,5,403.8,0.4,0.2,19.46,0.8,0,0.2,0,1563,40.1944725360404,1014.77900736598,2700.84335889867,1.92159281532549,7.88431818794271,198.72885260542,8.23637542811048,6.79031832786623,0,6.35499985795468
"373",194,4,5,403.8,0.4,0.2,19.46,0.8,0,0.2,0,1563,40.1944725360404,1014.77900736598,2700.84335889867,1.92159281532549,7.88431818794271,198.72885260542,8.23637542811048,6.79031832786623,0,7.87499982398003
"374",194,5,5,1839.4,0,0,42,1,0,0,0,1564,46.9930543810097,1015.64814342125,2528.42230673083,1.34857305200281,7.41798233458555,185.544796415155,6.43771774841491,5.41263998371596,0,6.35499985795468
"375",194,5,5,1839.4,0,0,42,1,0,0,0,1564,46.9930543810097,1015.64814342125,2528.42230673083,1.34857305200281,7.41798233458555,185.544796415155,6.43771774841491,5.41263998371596,0,7.87499982398003
"376",194,12,2,353,0.5,0,5.24,1,0,0,0,1571,41.9064677964592,1016.20872039521,2759.29473797724,2.2318561124746,7.55490796141095,215.399982714421,10.5360585706008,8.43509954544367,0,6.35499985795468
"377",194,12,2,353,0.5,0,5.24,1,0,0,0,1571,41.9064677964592,1016.20872039521,2759.29473797724,2.2318561124746,7.55490796141095,215.399982714421,10.5360585706008,8.43509954544367,0,7.87499982398003
"378",195,12,4,435.5,0.25,0,62.28,1,0,0,0,1583,41.9064644755514,1016.20871984506,2759.29479851339,2.23185568273366,7.55490700492901,215.39999317755,10.536058975283,8.43509980156898,0,7.80499982554466
"379",195,12,4,435.5,0.25,0,62.28,1,0,0,0,1583,41.9064644755514,1016.20871984506,2759.29479851339,2.23185568273366,7.55490700492901,215.39999317755,10.536058975283,8.43509980156898,0,6.37499985750765
"380",196,4,4,152.25,0.25,0.25,3.315,0.75,0.25,0,0,1587,40.1944740023047,1014.77900681461,2700.84398408327,1.9215922120204,7.88431682760211,198.728865150047,8.23637612758826,6.79031883408215,0,6.3449998581782
"381",196,4,4,152.25,0.25,0.25,3.315,0.75,0.25,0,0,1587,40.1944740023047,1014.77900681461,2700.84398408327,1.9215922120204,7.88431682760211,198.728865150047,8.23637612758826,6.79031883408215,0,7.64999982900918
"382",203,4,1,171,1,1,0.91,0,1,0,0,1623,40.1944667861045,1014.77900952818,2700.8409072455,1.92159518117845,7.88432352250036,198.728803411831,8.23637268511762,6.79031634274721,0,NA
"383",204,6,1,1204,1,0,3,1,0,0,0,1637,54.4687635277529,1013.72891820121,2591.32864112735,1.19428073421468,7.26826854348128,200.165234088379,6.0128942536857,5.08164363960665,0,NA
"384",204,7,1,296,1,0,2.48,1,0,0,0,1638,62.1274484571519,1014.3001490728,2367.9409364206,1.11732609301639,7.3491775421619,194.858570904016,5.46959240257257,4.61699853002233,0,NA
"385",205,5,1,1565,0,0,4,1,0,0,0,1648,46.9930410974978,1015.64813785782,2528.41976091034,1.34857435348715,7.41798553850135,185.544798243707,6.43771655745377,5.4126391051652,0,NA
"386",205,7,3,796,0.333333333333333,0,5.94666666666667,1,0,0,0,1650,62.1274490634738,1014.30014852574,2367.94117282319,1.11732588145166,7.34917702602023,194.858573497577,5.46959266514445,4.61699877257482,0,NA
"387",206,1,7,299.142857142857,0.428571428571429,0.142857142857143,25.76,0.857142857142857,0,0.142857142857143,0,1656,36.9222239133067,1013.55651557243,2653.38487262688,2.78925800708547,8.20346866786984,212.222223645257,11.6629209947043,9.32122640528936,0,NA
"388",206,5,1,6,0,0,12.35,1,0,0,0,1660,46.9930434424483,1015.64813883994,2528.42021032635,1.34857412373493,7.41798497291116,185.544797920911,6.43771676769523,5.41263926025657,0,NA
"389",207,4,4,1218,0.75,0,11,1,0,0,0,1671,40.1944697874568,1014.77900839955,2700.84218695972,1.92159394625024,7.88432073796732,198.728829089907,8.23637411690536,6.79031737893987,0,NA
"390",207,12,1,333,0,0,8.46,0,0,0,1,1679,41.9064802345985,1016.20872245574,2759.29451124492,2.2318577220278,7.55491154382166,215.399943525782,10.5360570549028,8.43509858615106,0,NA
"391",208,1,2,406.5,0,0,26.48,1,0,0,0,1680,36.9222155570718,1013.55651766359,2653.38481103559,2.78925687362001,8.2034667695772,212.2222332362,11.662922278384,9.3212273273001,0,NA
"392",208,12,1,520,1,0,8,0,0,0,1,1691,41.9064768554299,1016.20872189594,2759.2945728431,2.23185728474764,7.55491057055955,215.399954172472,10.5360574666846,8.43509884676974,0,NA
"393",209,4,1,1752,0,0,5,1,0,0,0,1695,40.1944712794735,1014.7790078385,2700.84282312464,1.9215933323491,7.88431935373463,198.728841854859,8.23637482866829,6.79031789404662,0,NA
"394",209,12,2,319.5,0.5,0.5,9.14,0.5,0.5,0,0,1703,41.9064734827895,1016.20872133722,2759.29463432227,2.23185684831225,7.55490959917768,215.399964798594,10.5360578776708,8.43509910688493,0,NA
"395",210,4,1,520,0,0,32.17,1,0,0,0,1707,40.1944720233182,1014.77900755878,2700.84314028459,1.92159302628876,7.88431866362557,198.728848218824,8.23637518351762,6.79031815085303,NA,NA
"396",211,1,1,516,0,0,19.68,0,0,0,1,1716,36.9222030831944,1013.55652078521,2653.3847190944,2.78925518162482,8.20346393587637,212.222247553205,11.6629241946136,9.32122870364352,1,NA
"397",212,12,1,358,0,0,2.66,0,0,0,1,1739,41.906463404023,1016.20871966755,2759.29481804607,2.23185554407289,7.55490669630932,215.399996553596,10.5360591058582,8.43509988421071,NA,NA
"398",213,4,1,273,1,0,1.9,1,0,0,0,1743,40.194474246202,1014.77900672289,2700.84408807602,1.92159211166707,7.88431660132406,198.728867236711,8.23637624393888,6.79031891828573,0,NA
"399",214,4,2,1601,0,0,8,1,0,0,0,1755,40.1944749842806,1014.77900644535,2700.8444027774,1.92159180797926,7.88431591656462,198.728873551344,8.23637659603747,6.79031917310142,0,NA
"400",223,6,1,1317,0,0,2,1,0,0,0,1841,54.4687687268445,1013.72891721669,2591.32947158296,1.1942800854876,7.26826669965448,200.165258091495,6.0128951737854,5.08164434115912,0,7.5199998319149
"401",223,6,1,1317,0,0,2,1,0,0,0,1841,54.4687687268445,1013.72891721669,2591.32947158296,1.1942800854876,7.26826669965448,200.165258091495,6.0128951737854,5.08164434115912,0,4.89499989058822
"402",225,4,1,1375,1,0,3,1,0,0,0,1863,40.1944714521095,1014.77900777358,2700.84289673306,1.92159326131674,7.88431919356989,198.728843331847,8.2363749110239,6.79031795364782,0,6.04999986477196
"403",225,4,1,1375,1,0,3,1,0,0,0,1863,40.1944714521095,1014.77900777358,2700.84289673306,1.92159326131674,7.88431919356989,198.728843331847,8.2363749110239,6.79031795364782,0,8.08499981928617
"404",225,5,1,1329,0,0,2,1,0,0,0,1864,46.9930509902545,1015.64814200113,2528.42165688355,1.34857338422029,7.41798315241853,185.544796881912,6.43771744440964,5.4126397594567,0,6.04999986477196
"405",225,5,1,1329,0,0,2,1,0,0,0,1864,46.9930509902545,1015.64814200113,2528.42165688355,1.34857338422029,7.41798315241853,185.544796881912,6.43771744440964,5.4126397594567,0,8.08499981928617
"406",225,7,1,7,0,0,13.9,1,0,0,0,1866,62.1274516164765,1014.30014622225,2367.94216822917,1.11732499062894,7.34917485273399,194.85858441813,5.46959377073984,4.6169997938758,0,6.04999986477196
"407",225,7,1,7,0,0,13.9,1,0,0,0,1866,62.1274516164765,1014.30014622225,2367.94216822917,1.11732499062894,7.34917485273399,194.85858441813,5.46959377073984,4.6169997938758,0,8.08499981928617
"408",227,4,2,486.5,0,0,10.655,1,0,0,0,1887,40.1944729524925,1014.77900720938,2700.84353646517,1.92159264397326,7.88431780157535,198.728856168376,8.23637562677792,6.79031847164295,NA,NA
"409",234,1,1,211,1,1,1.62,0,0,1,0,1968,36.9221729380864,1013.55652832908,2653.3844969039,2.78925109264943,8.20345708778778,212.222282152522,11.662928825487,9.32123202979625,0,6.72999984957278
"410",234,1,1,211,1,1,1.62,0,0,1,0,1968,36.9221729380864,1013.55652832908,2653.3844969039,2.78925109264943,8.20345708778778,212.222282152522,11.662928825487,9.32123202979625,0,7.98999982140958
"411",234,4,1,392,0,0,3.46,1,0,0,0,1971,40.1944781585794,1014.77900525169,2700.84575623244,1.92159050189092,7.88431297157874,198.728900709064,8.23637811032896,6.7903202690025,0,6.72999984957278
"412",234,4,1,392,0,0,3.46,1,0,0,0,1971,40.1944781585794,1014.77900525169,2700.84575623244,1.92159050189092,7.88431297157874,198.728900709064,8.23637811032896,6.7903202690025,0,7.98999982140958
"413",243,7,4,375,0.5,0,14.76,1,0,0,0,2082,62.1274523327229,1014.30014557601,2367.94244749091,1.1173247407081,7.34917424301723,194.858587481898,5.46959408091529,4.6170000804024,0,7.47999983280897
"414",243,7,4,375,0.5,0,14.76,1,0,0,0,2082,62.1274523327229,1014.30014557601,2367.94244749091,1.1173247407081,7.34917424301723,194.858587481898,5.46959408091529,4.6170000804024,0,5.08499988634139
"415",244,6,1,1366,0,0,3,1,0,0,0,2093,54.4687755294892,1013.72891592851,2591.33055817556,1.19427923667396,7.26826428713717,200.165289497879,6.01289637767096,5.08164525909104,0,5.5699998755008
"416",244,6,1,1366,0,0,3,1,0,0,0,2093,54.4687755294892,1013.72891592851,2591.33055817556,1.19427923667396,7.26826428713717,200.165289497879,6.01289637767096,5.08164525909104,0,7.69999982789159
"417",244,7,1,268,0,0,1.99,1,0,0,0,2094,62.127452943445,1014.30014502497,2367.94268560915,1.11732452760798,7.34917372312978,194.858590094282,5.46959434539273,4.61700032471517,0,5.5699998755008
"418",244,7,1,268,0,0,1.99,1,0,0,0,2094,62.127452943445,1014.30014502497,2367.94268560915,1.11732452760798,7.34917372312978,194.858590094282,5.46959434539273,4.61700032471517,0,7.69999982789159
"419",245,4,1,299,1,0,2.71,1,0,0,0,2103,40.1944738509224,1014.77900687153,2700.84391953704,1.92159227430771,7.88431696804841,198.728863854896,8.23637605537174,6.79031878181865,1,6.08999986387789
"420",245,4,1,299,1,0,2.71,1,0,0,0,2103,40.1944738509224,1014.77900687153,2700.84391953704,1.92159227430771,7.88431696804841,198.728863854896,8.23637605537174,6.79031878181865,1,8.00499982107431
"421",245,6,16,256.1875,0.625,0.0625,34.28,0.875,0.0625,0,0.0625,2105,54.4687771601998,1013.72891561972,2591.33081865043,1.19427903319878,7.2682637088154,200.165297026527,6.01289666626297,5.08164547913506,1,6.08999986387789
"422",245,6,16,256.1875,0.625,0.0625,34.28,0.875,0.0625,0,0.0625,2105,54.4687771601998,1013.72891561972,2591.33081865043,1.19427903319878,7.2682637088154,200.165297026527,6.01289666626297,5.08164547913506,1,8.00499982107431
"423",246,7,1,1225,1,0,2,1,0,0,0,2118,62.12745416142,1014.30014392603,2367.94316049294,1.11732410261831,7.3491726863082,194.85859530421,5.46959487284519,4.61700081195282,0,8.04499982018024
"424",246,7,1,1225,1,0,2,1,0,0,0,2118,62.12745416142,1014.30014392603,2367.94316049294,1.11732410261831,7.3491726863082,194.85859530421,5.46959487284519,4.61700081195282,0,6.20999986119568
"425",247,10,1,487,0,0,6.82,1,0,0,0,2133,56.3740068853941,1015.81593745942,2718.91792672546,1.89698930786452,7.52323909446312,196.669272850173,9.02108022291255,7.39559081327309,NA,NA
"426",247,12,1,393,0,0,3.58,1,0,0,0,2135,41.9064550317862,1016.20871828059,2759.29497066188,2.23185446066643,7.55490428495261,215.400022931863,10.5360601260898,8.43510052992022,NA,NA
"427",263,7,8,238,0.75,0,15.5,1,0,0,0,2322,62.1274548667091,1014.30014328968,2367.94343548244,1.11732385652084,7.3491720859191,194.858598321107,5.46959517827547,4.61700109409604,1,NA
"428",264,6,1,231,1,0,1.6,1,0,0,0,2333,54.4687823112084,1013.7289146443,2591.3316414257,1.19427839047136,7.26826188204097,200.165320807654,6.01289757785326,5.08164617419933,NA,NA
"429",264,7,1,247,0,0,1.57,1,0,0,0,2334,62.1274554784766,1014.3001427377,2367.94367400826,1.11732364305595,7.34917156514175,194.858600937963,5.46959544320561,4.617001338827,NA,NA
"430",264,10,1,368,0,0,3.51,1,0,0,0,2337,56.3740044681542,1015.81593866475,2718.91786777427,1.89698885910237,7.52323810779246,196.669270408532,9.02108022805434,7.39559088271946,NA,NA
"431",265,5,11,531,0.454545454545455,0,9.07636363636364,1,0,0,0,2344,46.9930683214163,1015.64814925981,2528.42497844693,1.34857168615763,7.41797897223009,185.544794496177,6.43771899827131,5.41264090571271,1,NA
"432",265,12,18,319.777777777778,0.388888888888889,0,81.16,1,0,0,0,2351,41.9064476301207,1016.20871705442,2759.29510558534,2.23185350285643,7.55490215313811,215.400046252168,10.5360610280486,8.43510110077433,1,NA
"433",266,5,13,239.846153846154,0.461538461538462,0,22.82,0.923076923076923,0,0,0.0769230769230769,2356,46.9930706830608,1015.64815024892,2528.42543106241,1.34857145476977,7.41797840261338,185.544794171083,6.43771921000951,5.4126410619082,0,NA
"434",266,6,1,284,1,0,2.09,1,0,0,0,2357,54.4687855751691,1013.72891402622,2591.33216278109,1.19427798320412,7.26826072449681,200.165335876676,6.01289815548671,5.08164661463005,0,NA
"435",266,10,4,231,0.75,0,6.62,1,0,0,0,2361,56.374000313161,1015.81594073659,2718.91776644306,1.8969880877252,7.52323641180442,196.669266211596,9.02108023689256,7.39559100209081,0,NA
"436",267,10,4,379.75,0,0,19.24,1,0,0,0,2373,56.3739982415447,1015.81594176958,2718.91771592087,1.8969877031283,7.52323556621064,196.669264119067,9.02108024129916,7.39559106160755,NA,NA
"437",268,1,3,260,0.666666666666667,0,5.55,1,0,0,0,2376,36.9221668205592,1013.55652986001,2653.38445181345,2.78925026284917,8.20345569806416,212.222289173968,11.6629297652579,9.32123270479233,NA,NA
"438",282,7,1,144,0,0,0.89,1,0,0,0,2550,62.1274561637749,1014.30014211938,2367.94394120342,1.1173234039339,7.34917098177016,194.858603869349,5.46959573997873,4.61700161297311,0,4.12999990768731
"439",282,7,1,144,0,0,0.89,1,0,0,0,2550,62.1274561637749,1014.30014211938,2367.94394120342,1.1173234039339,7.34917098177016,194.858603869349,5.46959573997873,4.61700161297311,0,6.77499984856695
"440",285,6,3,549.333333333333,0.666666666666667,0,6.09333333333333,1,0,0,0,2585,54.468789071982,1013.72891336405,2591.33272133017,1.19427754688228,7.268259484373,200.165352020727,6.01289877432876,5.08164708648127,NA,NA
"441",286,5,49,288.408163265306,0.510204081632653,0,141.06,0.938775510204082,0,0,0.0612244897959184,2596,46.9930781182977,1015.64815336296,2528.42685604539,1.34857072628439,7.4179766092719,185.54479314758,6.43771987663128,5.41264155366317,0,8.08499981928617
"442",286,5,49,288.408163265306,0.510204081632653,0,141.06,0.938775510204082,0,0,0.0612244897959184,2596,46.9930781182977,1015.64815336296,2528.42685604539,1.34857072628439,7.4179766092719,185.54479314758,6.43771987663128,5.41264155366317,0,6.13499986287206
"443",286,7,12,1486.33333333333,0.583333333333333,0,45,1,0,0,0,2598,62.1274586173529,1014.3001399056,2367.94489784412,1.11732254780356,7.3491688931208,194.858614364609,5.46959680251761,4.61700259450035,0,8.08499981928617
"444",286,7,12,1486.33333333333,0.583333333333333,0,45,1,0,0,0,2598,62.1274586173529,1014.3001399056,2367.94489784412,1.11732254780356,7.3491688931208,194.858614364609,5.46959680251761,4.61700259450035,0,6.13499986287206
"445",286,10,24,336.083333333333,0.375,0,104.14,1,0,0,0,2601,56.3739937786876,1015.81594399493,2718.91760708154,1.89698687459602,7.52323374455855,196.669259611159,9.02108025079225,7.39559118982371,0,8.08499981928617
"446",286,10,24,336.083333333333,0.375,0,104.14,1,0,0,0,2601,56.3739937786876,1015.81594399493,2718.91760708154,1.89698687459602,7.52323374455855,196.669259611159,9.02108025079225,7.39559118982371,0,6.13499986287206
"447",286,11,34,223.264705882353,0.529411764705882,0,69.74,1,0,0,0,2602,48.1989141208499,1015.56844473081,2797.82300409535,2.08376509286931,7.44525574289622,210.743190377388,9.8788453748254,7.97266481331115,0,8.08499981928617
"448",286,11,34,223.264705882353,0.529411764705882,0,69.74,1,0,0,0,2602,48.1989141208499,1015.56844473081,2797.82300409535,2.08376509286931,7.44525574289622,210.743190377388,9.8788453748254,7.97266481331115,0,6.13499986287206
"449",286,12,26,220.884615384615,0.384615384615385,0.0384615384615385,64.45,0.961538461538462,0.0384615384615385,0,0,2603,41.9064334578492,1016.20871470662,2759.2953639288,2.23185166889844,7.55489807126574,215.400090904508,10.5360627550661,8.43510219381204,0,8.08499981928617
"450",286,12,26,220.884615384615,0.384615384615385,0.0384615384615385,64.45,0.961538461538462,0.0384615384615385,0,0,2603,41.9064334578492,1016.20871470662,2759.2953639288,2.23185166889844,7.55489807126574,215.400090904508,10.5360627550661,8.43510219381204,0,6.13499986287206
"451",287,6,14,260.857142857143,0.5,0,34.62,1,0,0,0,2609,54.4687923416185,1013.7289127449,2591.33324359217,1.19427713890683,7.26825832481594,200.165367115953,6.01289935296667,5.08164752767787,1,6.18499986175448
"452",287,6,14,260.857142857143,0.5,0,34.62,1,0,0,0,2609,54.4687923416185,1013.7289127449,2591.33324359217,1.19427713890683,7.26825832481594,200.165367115953,6.01289935296667,5.08164752767787,1,8.04999982006848
"453",287,10,1,402,0,0,3.9,1,0,0,0,2613,56.3739916995303,1015.81594503167,2718.91755637544,1.89698648859913,7.52323289588668,196.669257511014,9.02108025521489,7.39559124955709,1,6.18499986175448
"454",287,10,1,402,0,0,3.9,1,0,0,0,2613,56.3739916995303,1015.81594503167,2718.91755637544,1.89698648859913,7.52323289588668,196.669257511014,9.02108025521489,7.39559124955709,1,8.04999982006848
"455",291,1,1,144,1,0,0.83,0,0,0,1,2652,36.9221408929244,1013.55653634845,2653.38426070867,2.78924674594486,8.20344980806239,212.222318932643,11.6629337482455,9.32123556559723,0,6.58499985281378
"456",291,1,1,144,1,0,0.83,0,0,0,1,2652,36.9221408929244,1013.55653634845,2653.38426070867,2.78924674594486,8.20344980806239,212.222318932643,11.6629337482455,9.32123556559723,0,8.21999981626868
"457",305,7,2,1788.5,0,0,15,0.5,0,0,0.5,2826,62.1274605252994,1014.30013818412,2367.94564174514,1.11732188206119,7.34916726894946,194.858622525913,5.46959762876697,4.6170033577536,1,8.23499981593341
"458",305,7,2,1788.5,0,0,15,0.5,0,0,0.5,2826,62.1274605252994,1014.30013818412,2367.94564174514,1.11732188206119,7.34916726894946,194.858622525913,5.46959762876697,4.6170033577536,1,6.06499986443669
"459",306,6,100,1164.3,0.31,0,305.5044,0.96,0,0,0.04,2837,54.4687974516797,1013.72891177724,2591.33405982687,1.1942765012887,7.26825651256326,200.165390708034,6.01290025731037,5.08164821721679,0,8.18499981705099
"460",306,6,100,1164.3,0.31,0,305.5044,0.96,0,0,0.04,2837,54.4687974516797,1013.72891177724,2591.33405982687,1.1942765012887,7.26825651256326,200.165390708034,6.01290025731037,5.08164821721679,0,6.24999986030161
"461",308,4,1,215,1,0,1.18,1,0,0,0,2859,40.19448476039,1014.77900276915,2700.8485711073,1.9215877855279,7.88430684668619,198.728957190868,8.23638125970658,6.79032254822441,NA,NA
"462",308,11,1,148,1,0,0.94,1,0,0,0,2866,48.1988979473999,1015.56844896908,2797.8230688786,2.08376246071713,7.44525026593397,210.743214411217,9.87884641508594,7.97266559809182,NA,NA
